hrsinchphenoage	lin2016blood_99cpgs	yingdamage	yingadaptage	hannum2013blood	dec2023encen100	yingcausage	horvath2018	vidal-bralo2016blood	lin2016blood_3cpgs	zhangenclock2019	phenoage2018	dec2023encen40	prob100
8.243389344862328	9.883101803034009	14.742518137417335	28.595022354931302	9.628711125171066	49.25541989486285	7.925757534775521	49.32305736116612	8.070110193999998	9.974336082899992	13.45565003702351	7.794025071515609	12.532515007687088	0.0
7.901432304288992	10.59267106575179	14.255130400097585	27.904461354516002	9.701141241611662	49.154634234379095	8.04168453346323	49.3173052433233	8.171826397500002	9.974336082899992	13.397340463962173	7.701473161107749	12.613863894925172	5.0
7.49759179756628	10.563068725271648	13.904995058141708	26.644221593715393	9.92234857233463	49.123608380652186	8.135509416249455	49.344484047666356	8.17903737836923	9.849800199535611	13.350312231341448	7.454392274899199	12.812308749421227	10.0
7.249448726096052	10.426581616118881	13.701524266755797	25.89636397165716	9.725050407437486	48.98763553238889	7.961192596831253	49.317306093969805	8.52961936369124	10.232378972266012	13.228162610628722	7.465028017525718	12.871677482043715	15.000000000000002
7.1081958916996015	10.864832592924525	13.010454690217529	25.4037032296568	9.72757886057775	49.045825120247436	8.214046646351967	49.345097011635715	8.350912861654031	9.555452006450007	13.33164813604155	7.196969234787584	12.853268884281004	20.0
6.985486912196706	11.260429856883569	13.013266091151223	24.24352313146386	9.70879193973159	48.97782760277263	8.22180660856477	49.326548312343334	8.202451738778933	9.77386156376436	13.158504025029657	6.798733128640762	13.27188372465479	25.0
6.941061695590168	10.961785134142911	12.12536637843138	24.36729599032742	9.644597142920105	48.9164977066982	8.467589041725066	49.27733991956049	8.288462592541691	10.019260679467031	13.019944073739971	7.275391085090529	13.096101345721088	30.000000000000004
6.7560013303287505	10.816440727415436	11.86391043590558	24.066301845853616	9.33101150866161	49.0020829088162	8.140039649841807	49.33068795412061	8.181158909762868	10.435953241955886	13.041792577188566	7.184683154337147	13.199701044915308	35.0
6.683251896582622	11.491911178164266	11.57624675572879	23.082498871128166	9.45717957575431	48.891432506818504	8.114549360320947	49.34395911681601	8.320140830662627	9.921541983342351	13.163820778491747	7.098483959750816	12.972685294770258	40.0
6.697434101919065	11.050036093561559	11.090217782052946	22.75967250969319	9.303355926895419	48.72197204519267	8.168692500802038	49.357895904988	8.329534658997915	10.024223887808326	13.02473219241989	6.883770319327244	13.034841349981953	45.0
6.7648798484701125	10.524770950990384	10.972758746266408	21.454917625619032	9.232810372655472	48.887967800639544	8.122970910632375	49.355622593728256	8.771093439384487	10.126350940746928	13.067874792850048	7.10620023909539	13.040347292537831	50.0
7.0561688867114825	10.985622879480701	11.15085592873612	22.050605862169107	9.037174018216682	49.06647348054926	8.290804391356417	49.36881668167379	8.560761896904292	10.15119783479372	12.973192002051999	7.263040396492478	12.442581527405718	55.00000000000001
7.283566958637909	9.691487433699045	11.26588282237688	21.28859098737246	9.308298973875129	48.76688695196766	8.244913262976219	49.34591605389012	8.672758495974751	9.746447219414769	12.632501205506138	7.307499537451562	12.330073560407282	60.00000000000001
7.371085368264701	9.866031389974736	11.65164043301138	21.62811570685966	8.932448731132297	49.06283363881497	8.201902890479111	49.347844185273146	8.347443087929175	9.437499024011721	12.772323824564431	7.2402723740516635	12.517529193025197	65.0
7.336542551209028	10.294142231308648	12.234716138505519	21.141393818087238	9.240594389978305	49.00297720176744	8.046079322707143	49.382469233600446	8.69224047219144	9.751377297771384	12.703945412568078	7.744235590924909	12.188695730868954	70.0
7.456259353856865	10.429152091715302	11.750497171175112	22.053151968846272	9.14808073164701	49.069365512413746	8.465868718595338	49.37152045256539	8.810041697266602	10.072170886708555	12.795235959419319	7.918776533847179	12.221263840673533	75.0
7.620220235368386	10.242914001004515	11.479686572471081	20.588435424778197	9.092385737294588	48.843022061674624	8.719051836233934	49.380639891171654	8.74337204078596	9.764324692910076	12.51461401710063	7.793474693969408	11.851421841571913	80.0
8.070043346557728	9.765416982451242	11.355948328989115	20.666081858615257	9.188204581911698	48.90702678638714	9.108663381591473	49.37143494073414	8.914059631414787	9.807069305483363	12.553954409243364	8.359831375914776	12.07420617389667	85.00000000000001
8.164371168581763	9.73081903537723	12.727279238184138	20.065463613623763	10.082589728556371	49.05309002266852	9.162155169887377	49.37582044196977	8.854747664522066	10.110838369387924	12.454395587517403	8.371883372755992	11.678729498848195	90.0
